YEAR,CRUISE number,Station number,AREA,NUMBERHOOKS,DURATION,EFFORT (min),Station date,Station Latitude,Station Longitude,Station Depth,ALOPIAS_SUPERCILIOSUS,ALOPIAS_VULPINUS,CARCHARHINUS_ACRONOTUS,CARCHARHINUS_ALTIMUS,CARCHARHINUS_BREVIPINNA,CARCHARHINUS_FALCIFORMIS,CARCHARHINUS_ISODON,CARCHARHINUS_LEUCAS,CARCHARHINUS_LIMBATUS,CARCHARHINUS_OBSCURUS,CARCHARHINUS_PEREZII,CARCHARHINUS_PLUMBEUS,CARCHARHINUS_POROSUS,CARCHARHINUS_SIGNATUS,CENTROPHORUS,CENTROPHORUS_GRANULOSUS,CENTROPHORUS_UYATO,CIRRHIGALEUS_ASPER,DASYATIS,GALEOCERDO_CUVIER,GINGLYMOSTOMA_CIRRATUM,HEPTRANCHIAS_PERLO,HEXANCHUS_GRISEUS,HEXANCHUS_NAKAMURAI,MUSTELUS,MUSTELUS_CANIS,MUSTELUS_NORRISI,MUSTELUS_SINUSMEXICANUS,NEGAPRION_BREVIROSTRIS,RHIZOPRIONODON_TERRAENOVAE,SCYLIORHINUS_RETIFER,SPHYRNA,SPHYRNA_LEWINI,SPHYRNA_MOKARRAN,SPHYRNA_TIBURO,SQUALUS,SQUALUS_ACANTHIAS,SQUALUS_CUBENSIS,SQUALUS_MITSUKURII,SQUATINA_DUMERIL
2010,0291,00001,Gulf of Mexico,100,125,69,8/9/2010,25.0452,-83.7873,97.2,0,0,0,0,0,0,0,0,0,0,0,0.8695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8695652174,0,0,0,0,0,0,0
2010,0291,00002,Gulf of Mexico,100,194,60,8/9/2010,25.1867,-83.7592,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00003,Gulf of Mexico,100,77,59,8/9/2010,25.2725,-83.5472,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00004,Gulf of Mexico,100,126,60,8/9/2010,25.352,-83.3238,61.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00005,Gulf of Mexico,100,134,65,8/9/2010,25.2247,-83.2505,60.6,0,0,0,0,0,0,0,0,0,0,0,1.846153846,0,0,0,0,0,0,0,0.9230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00006,Gulf of Mexico,100,111,61,8/10/2010,25.3438,-83.1175,56.7,0,0,0,0,0,0,0,0,0,0,0,0.9836065574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00007,Gulf of Mexico,100,119,60,8/10/2010,25.0988,-82.4983,34.8,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,0291,00008,Gulf of Mexico,100,125,61,8/10/2010,25.038,-82.3208,28.5,0,0,19.2665202,0,0,0,0,0,1.014027379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.084164272,0,0,0,0,0,0,0,0,0,0
2010,0291,00009,Gulf of Mexico,100,126,59,8/10/2010,25.3413,-82.5563,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06779661,0,0,0,1.016949153,0,0,0,0,0,0
2010,0291,00010,Gulf of Mexico,100,119,60,8/10/2010,25.4362,-82.6102,35.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2010,0291,00011,Gulf of Mexico,100,150,73,8/11/2010,25.5092,-82.2382,25.6,0,0,4.931506849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8219178082,0,0,0,0,0,0,0,0,10.68493151,0,0,0,0,0,0,0,0,0,0
2010,0291,00012,Gulf of Mexico,100,152,61,8/11/2010,25.6103,-81.8917,15.3,0,0,0.9836065574,0,0,0,0,0,2.950819672,0,0,0,0,0,0,0,0,0,0,1.967213115,1.967213115,0,0,0,0,0,0,0,0,0.9836065574,0,0,0,0,0,0,0,0,0,0
2010,0291,00013,Gulf of Mexico,101,118,60,8/11/2010,25.7545,-81.9775,16.36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00014,Gulf of Mexico,100,112,59,8/11/2010,25.929,-82.5628,31.6,0,0,2.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.118644068,0,0,0,0,0,0,0,0,0,0
2010,0291,00015,Gulf of Mexico,100,131,64,8/12/2010,25.9715,-82.7307,34.7,0,0,0.9375,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0
2010,0291,00016,Gulf of Mexico,100,120,61,8/12/2010,25.7363,-83.0993,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.950819672,0,0,0,0,0,0,0,0,0,0
2010,0291,00017,Gulf of Mexico,100,124,60,8/12/2010,25.5078,-83.0887,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00018,Gulf of Mexico,100,125,64,8/12/2010,25.6917,-83.2955,59.6,0,0,0,0,0,0,0,0,0,0,0,0.946969697,0,0,0,0,0,0,0,3.787878788,0,0,0,0,2.840909091,0,0,0,0,2.840909091,0,0,0,0,0,0,0,0,0,0
2010,0291,00019,Gulf of Mexico,100,114,59,8/12/2010,25.612,-83.6895,83.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,1.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00020,Gulf of Mexico,100,138,60,8/12/2010,25.7353,-84.0072,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00021,Gulf of Mexico,100,116,61,8/13/2010,25.6437,-84.4267,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00022,Gulf of Mexico,100,134,60,8/13/2010,26.11,-84.3727,195.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00023,Gulf of Mexico,100,130,63,8/13/2010,26.301,-84.2275,163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00024,Gulf of Mexico,100,114,61,8/13/2010,26.1877,-84.0523,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00025,Gulf of Mexico,100,119,58,8/13/2010,25.8092,-83.6935,85.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00026,Gulf of Mexico,100,123,63,8/14/2010,25.8315,-83.28,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00027,Gulf of Mexico,100,121,60,8/14/2010,26.1247,-83.5695,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00028,Gulf of Mexico,100,130,67,8/14/2010,26.0827,-82.9658,41.5,0,0,0.8955223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.850746269,0,0,0,0,0,0,0,0,0,0
2010,0291,00029,Gulf of Mexico,100,126,60,8/14/2010,26.4385,-82.6643,26.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
2010,0291,00030,Gulf of Mexico,100,111,60,8/14/2010,26.6963,-82.5197,17.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00031,Gulf of Mexico,100,164,77,8/15/2010,26.8382,-82.8673,30.2,0,0,0,0,0,0,0,0,0,0,0,2.337662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7792207792,0,0,0,0,0,0,0,0,0,0
2010,0291,00032,Gulf of Mexico,100,120,62,8/15/2010,26.5092,-83.2533,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.935483871,0,0,0,0,0,0,0,0,0,0
2010,0291,00033,Gulf of Mexico,100,119,63,8/15/2010,26.3057,-83.6338,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00034,Gulf of Mexico,100,123,60,8/15/2010,26.4958,-83.944,114.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00035,Gulf of Mexico,100,117,60,8/15/2010,26.7563,-83.7655,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00037,Gulf of Mexico,100,118,62,8/16/2010,27.25,-83.9043,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00038,Gulf of Mexico,100,122,59,8/16/2010,27.3327,-83.621,48.12,0,0,1.037703217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075406434,0,0,0,0,0,0,0,0,0,0
2010,0291,00039,Gulf of Mexico,100,107,60,8/16/2010,27.6317,-84.209,60.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00040,Gulf of Mexico,100,126,62,8/16/2010,27.7597,-84.5598,133.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00041,Gulf of Mexico,100,136,72,8/17/2010,27.9852,-84.042,47.4,0,0,5.833333333,0,0,0.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00042,Gulf of Mexico,100,121,60,8/17/2010,27.8635,-83.6913,40.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00043,Gulf of Mexico,100,124,57,8/17/2010,27.9583,-83.2172,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00044,Gulf of Mexico,100,124,59,8/17/2010,28.0055,-83.7033,37,0,0,2.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,0,0,0,0,0,0
2010,0291,00045,Gulf of Mexico,100,124,61,8/17/2010,28.1272,-83.9525,41.1,0,0,0,0,0,0,0,0,0,0,0,0.9836065574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00046,Gulf of Mexico,100,132,66,8/18/2010,28.3017,-84.5513,62.19,0,0,0,0,0,0,0,0,0,0,0,0.9090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00047,Gulf of Mexico,100,145,60,8/18/2010,28.3052,-83.6398,31.1,0,0,1.020408163,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,11.2244898,0,0,0,0,0,0,0,0,0,0
2010,0291,00048,Gulf of Mexico,100,149,63,8/18/2010,28.557,-83.4713,22.1,0,0,0,0,0,0,0,0.9523809524,0,0,0,0,0,0,0,0,0,0,0,0,1.904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00049,Gulf of Mexico,100,143,60,8/18/2010,28.729,-83.1767,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00050,Gulf of Mexico,100,137,64,8/19/2010,28.8747,-83.5488,21.3,0,0,1.875,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0
2010,0291,00051,Gulf of Mexico,100,176,60,8/19/2010,29.3098,-83.9957,21.5,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,2.02020202,0,0,0,0,0,0,0,0,4.04040404,0,0,0,0,0,0,0,0,0,0
2010,0291,00052,Gulf of Mexico,100,172,60,8/19/2010,29.0098,-84.3683,30,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,0291,00053,Gulf of Mexico,100,142,74,8/20/2010,28.7957,-85.1162,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00054,Gulf of Mexico,100,144,64,8/20/2010,28.4452,-85.3117,175.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0
2010,0291,00055,Gulf of Mexico,100,114,59,8/20/2010,28.2912,-85.479,277.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027221366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00056,Gulf of Mexico,100,135,61,8/20/2010,28.5047,-85.5035,197.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935419771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00057,Gulf of Mexico,60,113,60,8/20/2010,29.1498,-85.4112,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0
2010,0291,00058,Gulf of Mexico,100,159,65,8/21/2010,29.2915,-85.993,132.4,0,0,0,0,0,6.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9230769231,0,0,0,0,0,0,0,0.9230769231,0,0,0,0,0,0,0
2010,0291,00059,Gulf of Mexico,100,130,66,8/21/2010,29.1422,-86.3087,302.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00060,Gulf of Mexico,100,146,60,8/21/2010,29.5073,-86.1305,84,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00061,Gulf of Mexico,100,130,67,8/21/2010,29.8095,-86.0853,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791044776,0,0,0,0,0,0,0,0,0,8.955223881,0,0,0,0,0,0,0,0,0,0
2010,0291,00062,Gulf of Mexico,100,161,102,8/21/2010,30.1202,-86.2202,32.4,0,0,0,0,0,0,0,0,0,0,0,1.764705882,0,0,0,0,0,0,0,0.5882352941,0,0,0,0,0,0,0,0,0,0.5882352941,0,0,0,0,0,0,0,0,0,0
2010,0291,00063,Gulf of Mexico,100,107,59,9/1/2010,26.0875,-96.4367,69.3,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,10.16949153,0,0,0,0,0,0,0,0,0,0
2010,0291,00064,Gulf of Mexico,100,126,64,9/2/2010,26.1222,-96.927,33.1,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6875,0,0,0,0,0,0,0,0,0,0
2010,0291,00065,Gulf of Mexico,100,134,60,9/2/2010,26.3943,-96.843,40.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00066,Gulf of Mexico,100,,60,9/2/2010,26.6015,-96.8512,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00067,Gulf of Mexico,100,119,60,9/2/2010,26.6812,-96.5442,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00068,Gulf of Mexico,100,135,62,9/3/2010,27.0218,-96.668,86,0,0,0,0,0,0,0,0,0,0,0,2.903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61290323,0,0,0,0,0,0,0,0,0,0
2010,0291,00069,Gulf of Mexico,100,139,64,9/3/2010,26.9295,-96.4163,235.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00070,Gulf of Mexico,100,123,59,9/3/2010,27.225,-96.3713,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00071,Gulf of Mexico,100,111,60,9/3/2010,27.2637,-96.7317,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,1.01010101,0,0,0,0,0,0,0
2010,0291,00072,Gulf of Mexico,100,,60,9/4/2010,27.436,-97.0227,30.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00073,Gulf of Mexico,100,136,67,9/4/2010,27.4832,-97.1543,20.4,0,0,0,0,0,0,0.9328358209,0.9328358209,3.731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00074,Gulf of Mexico,100,122,60,9/4/2010,27.656,-96.8693,28.6,0,0,19.19191919,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,2.02020202,0,0,0,0,0,0
2010,0291,00075,Gulf of Mexico,100,127,58,9/4/2010,27.343,-96.1467,245.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00076,Gulf of Mexico,100,118,61,9/5/2010,27.7135,-95.6347,250.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00077,Gulf of Mexico,100,114,59,9/5/2010,27.7892,-95.918,63,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00078,Gulf of Mexico,100,,62,9/5/2010,28.1452,-96.294,24.9,0,0,1.974983542,0,0,0,0,0,3.949967084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.974983542,0,0,0,0,0,0,0,0,0,0
2010,0291,00079,Gulf of Mexico,100,140,81,9/6/2010,28.4803,-96.0043,16.1,0,0,0,0,0.7636502482,0,0,0,3.054600993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.872852234,0,0,0,0,0,0,0,0,0,0
2010,0291,00080,Gulf of Mexico,100,134,68,9/8/2010,29.4075,-94.4075,12.8,0,0,0,0,0,0,0,0,10.69518717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00081,Gulf of Mexico,100,128,60,9/14/2010,27.8423,-94.8285,224.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,0291,00082,Gulf of Mexico,100,132,60,9/14/2010,27.8858,-94.5313,129.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00083,Gulf of Mexico,100,125,60,9/14/2010,28.2147,-94.7015,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0
2010,0291,00084,Gulf of Mexico,100,126,60,9/14/2010,28.44,-94.6168,38.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0291,00085,Gulf of Mexico,100,137,64,9/15/2010,28.2093,-94.0603,60.7,0,0,2.840909091,0,0,0,0,1.893939394,0.946969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78030303,0,0,0,0,0,0,0,0,0,0
2010,0291,00086,Gulf of Mexico,100,141,64,9/15/2010,27.8505,-94.2053,140.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00087,Gulf of Mexico,100,136,58,9/15/2010,27.8538,-93.9493,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00088,Gulf of Mexico,100,126,59,9/15/2010,27.9888,-93.7343,93.2,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,0,0,0,0,0,0,0,0,15.25423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00089,Gulf of Mexico,100,132,64,9/15/2010,28.2228,-93.5078,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.893939394,0,0,0,0,0,0,0,0,0,0
2010,0291,00090,Gulf of Mexico,100,118,59,9/16/2010,28.06,-93.5272,84,0,0,1.016949153,0,0,1.016949153,0,0,0,0,0,1.016949153,0,0,0,0,0,0,0,1.016949153,0,0,0,0,1.016949153,0,0,0,0,6.101694915,0,0,0,0,0,0,0,0,0,0
2010,0291,00091,Gulf of Mexico,100,146,60,9/16/2010,27.6747,-93.396,196.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00092,Gulf of Mexico,100,133,67,9/16/2010,27.873,-93.2332,138.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00093,Gulf of Mexico,100,120,61,9/16/2010,28.0952,-92.9605,86.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918032787,0,0,0,0,0,0,0,0,0,0
2010,0291,00094,Gulf of Mexico,100,119,61,9/16/2010,28.7033,-93.5492,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00095,Gulf of Mexico,100,116,65,9/17/2010,28.8775,-93.1367,24.8,0,0,2.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76923077,0,0,0,0,0,0,0,0,0,0
2010,0291,00096,Gulf of Mexico,100,155,61,9/17/2010,29.0092,-92.5722,26,0,0,6.95479384,0,8.941877794,0,0,0,0.9935419771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.90958768,0,0,0,0.9935419771,0,0,0,0,0,0
2010,0291,00097,Gulf of Mexico,100,124,59,9/17/2010,28.7472,-92.6482,31.8,0,0,0,0,0,0,0,1.027221366,2.054442732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.84386235,0,0,0,0,0,0,0,0,0,0
2010,0291,00098,Gulf of Mexico,100,129,58,9/17/2010,28.2682,-92.6197,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068965517,0,0,0,0,6.206896552,0,0,2.068965517,0,0,0,0,0,0,0
2010,0291,00099,Gulf of Mexico,100,157,61,9/17/2010,27.919,-92.4775,181.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935419771,0,0
2010,0291,00100,Gulf of Mexico,100,115,58,9/18/2010,27.9803,-92.3037,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0291,00101,Gulf of Mexico,100,153,60,9/18/2010,28.2743,-92.155,65.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0
